,Year,Team,effective-field-goal-pct,ftm-per-100-possessions,offensive-rebounding-pct,defensive-rebounding-pct,assists-per-fgm,effective-possession-ratio,RPI,win-pct-all-games,win-pct-close-games,SOS,Last 10,average-scoring-margin,offensive-efficiency,AdjO,defensive-efficiency,AdjD,EffM,AdjEM,points-per-game,opponent-points-per-game,PFAM,true-shooting-percentage,opponent-true-shooting-percentage,TS%M,shooting-pct,opponent-shooting-pct,FG%M,three-point-pct,free-throw-pct,total-rebounding-percentage,steals-perpossession,turnovers-per-possession,opponent-turnovers-per-possession,TOM,block-pct,personal-fouls-per-possession
59,2016,VCU,51.0%,19.280,31.6%,74.5%,0.510,0.990,,0.694,0.375,,,+9.5,1.075,,0.943,,,,77.2,67.8,,107.8%,104.9%,,45.1%,44.0%,,35.2%,69.2%,52.0%,11.9%,15.8%,20.7%,,6.8%,27.3%
60,2016,Villanova,56.1%,21.778,28.0%,73.7%,0.587,0.955,,0.875,0.833,,,+14.4,1.134,,0.925,,,,78.0,63.6,,119.4%,99.1%,,48.3%,40.3%,,36.2%,78.2%,51.2%,10.3%,16.0%,20.1%,,6.1%,24.8%
61,2016,Virginia,54.8%,20.416,28.4%,76.0%,0.572,0.973,,0.784,0.400,,,+10.9,1.131,,0.957,,,,71.0,60.1,,116.0%,103.7%,,49.1%,42.0%,,40.2%,75.2%,53.2%,8.6%,14.8%,18.4%,,6.4%,25.7%
62,2016,Weber State,54.5%,23.127,25.3%,76.1%,0.518,0.917,,0.719,0.571,,,+5.3,1.049,,0.973,,,,73.8,68.5,,114.8%,100.3%,,47.0%,42.6%,,35.5%,67.4%,51.9%,6.8%,19.4%,15.4%,,5.4%,25.5%
63,2016,W Virginia,49.8%,25.799,41.3%,74.6%,0.541,1.006,,0.743,0.800,,,+11.8,1.084,,0.921,,,,78.5,66.7,,107.2%,107.9%,,44.9%,42.4%,,32.5%,67.3%,56.1%,13.5%,19.6%,24.6%,,5.4%,32.3%
64,2016,Wichita St,48.9%,22.738,30.0%,80.1%,0.562,0.997,,0.735,0.143,,,+13.1,1.055,,0.863,,,,72.3,59.2,,105.9%,100.1%,,42.7%,38.6%,,32.3%,71.9%,53.0%,10.7%,14.2%,22.4%,,7.1%,29.4%
65,2016,Wisconsin,48.5%,22.166,30.5%,74.0%,0.490,0.978,,0.629,0.462,,,+4.0,1.027,,0.967,,,,67.8,63.8,,104.9%,103.4%,,42.6%,42.6%,,34.9%,70.3%,52.3%,8.9%,16.7%,18.2%,,6.1%,25.5%
66,2016,Xavier,51.4%,24.838,32.4%,75.9%,0.591,0.975,,0.824,0.333,,,+10.1,1.086,,0.949,,,,80.5,70.4,,111.2%,102.6%,,45.2%,41.5%,,36.3%,73.0%,54.9%,9.8%,16.9%,18.8%,,5.0%,26.9%
67,2016,Yale,52.2%,22.867,38.3%,78.4%,0.573,0.975,,0.759,0.600,,,+10.1,1.080,,0.933,,,,74.3,64.2,,110.6%,100.7%,,46.6%,41.1%,,36.0%,67.3%,57.7%,8.0%,19.5%,17.3%,,8.2%,26.0%
0,2017,Gonzaga,56.7%,22.590,28.0%,75.9%,0.518,0.955,,0.949,1.000,,,+21.1,1.141,,0.849,,,,82.6,61.5,,119.2%,88.6%,,50.4%,36.5%,,38.2%,71.7%,54.7%,9.4%,15.8%,16.8%,,7.6%,23.4%
1,2017,Villanova,57.5%,22.315,29.5%,75.3%,0.523,0.949,,0.889,0.667,,,+14.5,1.153,,0.936,,,,77.2,62.7,,122.3%,101.2%,,49.5%,41.9%,,36.9%,79.0%,53.0%,10.7%,16.7%,19.7%,,5.4%,21.4%
2,2017,N Carolina,51.7%,21.379,40.2%,76.7%,0.592,1.027,,0.821,0.833,,,+13.1,1.130,,0.954,,,,83.9,70.8,,109.5%,103.6%,,46.3%,41.4%,,35.5%,70.2%,57.9%,9.4%,15.9%,18.2%,,5.8%,24.0%
3,2017,Kentucky,52.9%,23.817,31.7%,75.4%,0.516,0.989,,0.842,0.500,,,+13.4,1.113,,0.937,,,,84.9,71.5,,112.7%,101.5%,,47.3%,42.4%,,35.3%,70.4%,53.2%,7.9%,15.3%,18.8%,,8.7%,24.7%
4,2017,Florida,51.6%,23.754,30.1%,72.9%,0.472,0.970,,0.750,0.444,,,+11.4,1.074,,0.917,,,,77.9,66.5,,111.2%,99.5%,,45.0%,41.0%,,35.8%,72.9%,51.3%,10.4%,16.6%,20.4%,,8.1%,25.3%
5,2017,Kansas,56.1%,20.245,33.2%,72.4%,0.545,0.973,,0.861,0.750,,,+11.3,1.133,,0.979,,,,83.2,71.9,,116.6%,103.0%,,48.8%,42.0%,,40.4%,67.8%,53.0%,9.5%,17.3%,18.3%,,7.4%,24.2%
6,2017,W Virginia,51.3%,22.612,37.1%,70.8%,0.573,1.007,,0.757,0.400,,,+14.8,1.097,,0.898,,,,81.5,66.7,,109.1%,105.4%,,45.4%,42.4%,,36.2%,68.5%,52.1%,13.5%,16.6%,26.9%,,9.0%,27.5%
7,2017,Wichita St,54.1%,24.238,32.1%,80.1%,0.589,0.982,,0.857,0.333,,,+18.3,1.130,,0.874,,,,80.8,62.5,,115.6%,96.1%,,46.8%,37.8%,,40.2%,73.3%,55.9%,9.0%,15.7%,18.8%,,7.1%,26.2%
8,2017,Louisville,51.4%,20.297,35.9%,74.3%,0.484,1.017,,0.735,0.556,,,+11.3,1.098,,0.937,,,,77.3,66.0,,108.5%,100.0%,,45.7%,40.1%,,35.5%,68.6%,54.1%,9.5%,15.6%,19.2%,,9.8%,27.2%
9,2017,Oregon,55.5%,20.014,30.6%,73.6%,0.561,0.962,,0.842,0.667,,,+12.4,1.112,,0.936,,,,78.5,66.1,,116.3%,99.3%,,48.1%,40.5%,,38.0%,70.8%,52.5%,9.2%,16.7%,18.9%,,10.6%,22.6%
10,2017,S Methodist,54.7%,21.315,36.6%,75.6%,0.619,0.998,,0.857,0.571,,,+14.3,1.142,,0.923,,,,74.3,60.0,,114.8%,97.5%,,47.3%,38.6%,,40.6%,69.7%,56.3%,8.8%,16.6%,18.0%,,6.1%,22.2%
11,2017,Virginia,52.4%,15.761,25.9%,78.0%,0.564,0.963,,0.676,0.500,,,+9.7,1.054,,0.899,,,,66.1,56.4,,109.7%,99.9%,,46.0%,39.8%,,38.5%,70.9%,52.3%,8.9%,15.2%,20.3%,,8.3%,26.1%
12,2017,Baylor,52.5%,20.253,38.2%,72.8%,0.592,0.964,,0.765,0.636,,,+7.9,1.076,,0.958,,,,71.9,64.0,,111.3%,99.8%,,46.7%,40.5%,,35.3%,71.9%,55.9%,7.8%,20.1%,16.7%,,8.5%,26.4%
13,2017,Duke,54.8%,24.373,30.3%,72.6%,0.475,0.972,,0.757,0.556,,,+10.6,1.136,,0.986,,,,80.8,70.2,,117.6%,102.0%,,47.5%,43.2%,,37.8%,76.2%,51.9%,8.6%,16.0%,17.0%,,7.8%,25.6%
14,2017,St Marys,57.8%,17.522,31.3%,80.0%,0.631,0.960,,0.853,1.000,,,+14.6,1.154,,0.920,,,,72.0,57.5,,120.4%,96.8%,,49.6%,41.2%,,39.4%,74.5%,57.2%,6.7%,17.2%,15.0%,,6.1%,24.1%
15,2017,UCLA,59.8%,16.886,27.7%,73.8%,0.637,0.964,,0.861,0.833,,,+14.3,1.189,,1.000,,,,89.8,75.5,,123.6%,102.3%,,52.2%,42.2%,,40.6%,73.8%,52.4%,7.8%,14.8%,15.6%,,8.1%,21.4%
16,2017,Iowa State,55.0%,16.520,23.6%,69.9%,0.536,0.968,,0.686,0.538,,,+8.6,1.105,,0.988,,,,80.8,72.3,,114.4%,103.5%,,47.2%,42.8%,,40.0%,70.0%,47.7%,10.6%,13.9%,19.2%,,5.7%,21.8%
17,2017,Arizona,53.7%,24.958,30.6%,76.3%,0.513,0.963,,0.865,0.625,,,+10.6,1.113,,0.959,,,,76.6,65.9,,116.0%,101.3%,,47.7%,42.1%,,39.0%,76.5%,55.1%,7.9%,16.3%,17.0%,,5.6%,24.6%
18,2017,Purdue,55.7%,20.427,29.1%,77.6%,0.653,0.939,,0.771,0.636,,,+11.3,1.107,,0.949,,,,79.7,68.4,,117.9%,100.6%,,47.9%,42.1%,,40.3%,75.7%,54.9%,7.2%,18.0%,16.3%,,4.1%,21.9%
19,2017,Michigan,57.0%,19.513,22.4%,71.7%,0.526,0.954,,0.684,0.462,,,+8.6,1.145,,1.013,,,,75.0,66.4,,120.2%,108.5%,,48.3%,46.5%,,38.5%,77.9%,47.9%,8.8%,14.0%,19.2%,,5.2%,22.9%
20,2017,Wisconsin,52.1%,18.290,33.9%,76.9%,0.519,0.995,,0.730,0.714,,,+10.0,1.081,,0.932,,,,72.4,62.4,,108.5%,102.2%,,45.5%,41.3%,,35.9%,64.4%,54.7%,10.1%,16.6%,19.1%,,6.5%,24.3%
21,2017,Oklahoma St,54.0%,24.600,35.8%,70.9%,0.509,0.978,,0.594,0.364,,,+7.0,1.147,,1.053,,,,85.2,78.2,,116.7%,114.6%,,46.8%,46.8%,,40.3%,78.8%,52.9%,10.2%,17.7%,19.7%,,5.3%,29.9%
22,2017,Cincinnati,52.0%,19.472,34.4%,74.0%,0.575,1.010,,0.833,0.667,,,+12.9,1.103,,0.911,,,,74.3,61.3,,109.5%,98.3%,,45.8%,38.9%,,34.6%,68.6%,53.3%,10.8%,15.0%,19.6%,,8.8%,23.4%
23,2017,S Carolina,47.3%,23.023,32.1%,70.5%,0.506,0.968,,0.694,0.444,,,+7.4,1.003,,0.901,,,,72.7,65.3,,103.1%,101.8%,,41.7%,40.2%,,33.4%,70.0%,50.6%,10.8%,17.9%,23.7%,,6.9%,28.2%
24,2017,Butler,54.6%,22.253,25.5%,75.2%,0.500,0.958,,0.735,0.600,,,+7.5,1.106,,0.998,,,,76.3,68.9,,116.2%,108.4%,,47.7%,44.5%,,36.6%,74.1%,50.6%,8.8%,14.8%,19.2%,,5.2%,27.3%
25,2017,Florida St,53.7%,21.919,33.3%,72.8%,0.493,0.981,,0.743,0.625,,,+10.0,1.109,,0.974,,,,82.1,72.1,,113.2%,104.0%,,48.3%,41.6%,,34.7%,68.9%,52.7%,10.0%,16.0%,19.1%,,8.7%,26.4%
26,2017,Notre Dame,53.6%,19.550,24.4%,70.9%,0.578,0.972,,0.722,0.727,,,+8.0,1.113,,0.997,,,,77.3,69.3,,114.6%,104.5%,,45.8%,43.2%,,38.4%,80.0%,48.7%,10.2%,13.7%,18.2%,,6.3%,21.3%
27,2017,Creighton,57.6%,15.614,21.8%,72.5%,0.559,0.922,,0.706,0.600,,,+8.3,1.098,,0.985,,,,81.3,72.9,,118.5%,105.4%,,50.4%,43.9%,,39.8%,68.3%,48.7%,8.2%,16.8%,18.9%,,4.8%,22.6%
28,2017,Kansas St,52.7%,22.254,27.7%,69.5%,0.600,0.930,,0.600,0.455,,,+4.3,1.044,,0.981,,,,72.1,67.8,,112.1%,106.6%,,46.1%,43.1%,,36.2%,69.4%,49.2%,11.2%,18.7%,21.7%,,6.8%,26.1%
29,2017,Xavier,51.9%,22.796,32.6%,76.7%,0.570,0.963,,0.632,0.692,,,+3.3,1.065,,1.018,,,,74.6,71.3,,110.5%,109.1%,,45.7%,45.0%,,34.4%,68.9%,54.4%,8.6%,18.0%,17.0%,,4.7%,26.6%
30,2017,Marquette,57.6%,19.700,24.7%,71.7%,0.571,0.931,,0.594,0.375,,,+6.7,1.134,,1.042,,,,82.2,75.6,,121.5%,110.5%,,48.7%,45.9%,,42.9%,78.1%,49.6%,10.0%,17.1%,18.0%,,6.1%,26.7%
31,2017,Vanderbilt,52.1%,21.362,22.9%,74.5%,0.552,0.922,,0.543,0.400,,,+3.0,1.036,,0.993,,,,71.1,68.1,,112.7%,102.6%,,43.0%,42.5%,,37.6%,77.7%,50.0%,6.1%,17.9%,15.8%,,6.6%,24.2%
32,2017,Wake Forest,54.1%,25.594,28.8%,74.8%,0.555,0.963,,0.576,0.500,,,+4.4,1.130,,1.070,,,,82.8,78.4,,117.2%,112.5%,,47.2%,45.7%,,38.5%,77.9%,51.9%,7.6%,16.0%,15.9%,,6.2%,27.6%
33,2017,Arkansas,51.4%,23.768,29.9%,68.1%,0.498,0.967,,0.722,0.857,,,+5.4,1.081,,1.006,,,,79.3,73.9,,111.7%,103.9%,,46.1%,41.7%,,36.5%,76.1%,49.5%,10.5%,16.2%,18.1%,,7.9%,28.0%
34,2017,Rhode Island,50.7%,21.732,32.1%,73.7%,0.510,0.989,,0.714,0.400,,,+8.3,1.061,,0.942,,,,73.6,65.4,,107.6%,100.5%,,45.4%,40.6%,,33.2%,66.8%,51.8%,9.3%,16.1%,18.9%,,11.0%,29.8%
35,2017,Minnesota,48.7%,22.706,27.0%,73.7%,0.572,0.968,,0.706,0.625,,,+5.7,1.013,,0.936,,,,75.2,69.4,,105.6%,96.8%,,43.5%,40.0%,,34.3%,71.1%,50.5%,7.7%,15.6%,17.0%,,10.6%,22.9%
36,2017,Northwestern,49.7%,19.286,27.5%,71.3%,0.591,0.970,,0.667,0.545,,,+5.6,1.036,,0.955,,,,71.1,65.5,,106.7%,99.3%,,43.6%,40.3%,,34.3%,74.7%,50.6%,7.7%,15.6%,17.4%,,8.6%,28.0%
37,2017,Dayton,53.6%,23.205,22.9%,75.7%,0.614,0.934,,0.742,0.556,,,+8.7,1.059,,0.937,,,,75.4,66.7,,113.8%,103.1%,,46.2%,41.3%,,38.4%,69.3%,49.7%,10.3%,16.5%,20.4%,,6.8%,26.6%
38,2017,Michigan St,54.0%,17.748,28.5%,75.2%,0.653,0.922,,0.571,0.444,,,+3.2,1.033,,0.988,,,,71.9,68.7,,112.6%,101.8%,,47.0%,41.0%,,37.3%,66.9%,52.6%,6.2%,20.1%,15.6%,,8.0%,28.7%
39,2017,Miami (FL),51.0%,20.072,30.8%,75.3%,0.478,0.948,,0.636,0.571,,,+4.9,1.032,,0.959,,,,69.0,64.1,,108.8%,102.5%,,45.2%,41.9%,,35.6%,71.8%,53.0%,9.7%,18.9%,17.8%,,6.9%,23.2%
40,2017,Middle Tenn,54.1%,17.830,28.4%,78.2%,0.543,0.970,,0.857,0.714,,,+10.3,1.096,,0.944,,,,74.1,63.9,,113.2%,104.1%,,48.6%,42.0%,,36.9%,70.1%,53.6%,10.1%,15.3%,19.4%,,5.3%,27.1%
41,2017,Maryland,52.4%,21.462,27.5%,69.8%,0.568,0.937,,0.719,0.750,,,+4.5,1.048,,0.984,,,,73.3,68.8,,111.5%,102.0%,,45.0%,41.8%,,36.3%,70.2%,49.8%,7.5%,18.6%,17.6%,,7.9%,26.6%
42,2017,VCU,51.0%,21.003,29.4%,75.3%,0.556,0.957,,0.743,0.714,,,+7.8,1.043,,0.934,,,,74.7,66.9,,108.8%,103.4%,,46.1%,42.2%,,33.1%,70.5%,51.8%,10.5%,17.3%,20.5%,,7.3%,29.0%
43,2017,VA Tech,56.9%,23.140,21.1%,71.0%,0.560,0.918,,0.667,0.667,,,+4.4,1.106,,1.045,,,,79.1,74.7,,120.6%,107.5%,,48.9%,44.5%,,40.3%,73.7%,48.2%,5.6%,16.9%,16.2%,,4.5%,23.0%
44,2017,Seton Hall,49.9%,20.010,34.3%,77.0%,0.464,0.975,,0.636,0.583,,,+2.8,1.027,,0.987,,,,73.2,70.4,,105.2%,105.9%,,44.7%,43.3%,,33.8%,64.3%,54.7%,9.7%,19.1%,17.1%,,4.4%,26.0%
45,2017,USC,52.2%,22.565,29.6%,70.3%,0.564,0.979,,0.722,0.692,,,+5.1,1.090,,1.019,,,,78.2,73.1,,112.1%,105.4%,,45.6%,43.4%,,36.2%,74.1%,50.3%,9.8%,15.4%,17.5%,,8.5%,22.1%
46,2017,Nevada,52.5%,23.885,29.4%,75.7%,0.599,0.982,,0.800,0.667,,,+8.5,1.100,,0.984,,,,79.8,71.3,,112.1%,102.4%,,44.8%,42.8%,,38.2%,70.5%,52.4%,7.4%,15.2%,15.6%,,7.1%,22.9%
47,2017,Princeton,53.2%,15.457,22.5%,77.5%,0.544,0.956,,0.759,0.857,,,+8.4,1.066,,0.938,,,,70.4,62.0,,111.5%,103.9%,,44.5%,42.4%,,37.6%,74.0%,49.3%,10.0%,14.9%,19.8%,,6.2%,24.5%
48,2017,Providence,51.4%,20.686,25.0%,73.4%,0.586,0.931,,0.606,0.500,,,+3.4,1.016,,0.967,,,,70.3,66.9,,109.4%,104.7%,,44.8%,44.0%,,37.1%,69.1%,49.1%,9.6%,18.1%,19.9%,,5.3%,24.9%
49,2017,NC-Wilmgton,55.0%,18.600,31.0%,74.4%,0.521,1.009,,0.818,0.556,,,+8.6,1.152,,1.032,,,,82.8,74.2,,114.5%,113.2%,,47.5%,48.2%,,36.1%,68.8%,50.9%,8.9%,13.6%,19.7%,,5.9%,27.7%
50,2017,Vermont,55.3%,19.572,28.6%,75.0%,0.500,0.956,,0.824,0.714,,,+9.9,1.101,,0.952,,,,73.3,63.4,,115.8%,102.9%,,49.5%,43.3%,,36.7%,69.9%,52.3%,8.4%,16.7%,19.2%,,8.0%,24.2%
51,2017,E Tenn St,55.8%,22.604,28.0%,74.9%,0.538,0.909,,0.758,0.571,,,+9.4,1.072,,0.944,,,,79.2,69.7,,117.6%,105.9%,,49.1%,41.7%,,38.2%,69.7%,52.4%,11.7%,20.3%,21.7%,,8.5%,27.5%
52,2017,Bucknell,55.3%,19.767,25.9%,74.5%,0.541,0.923,,0.743,0.571,,,+8.4,1.062,,0.945,,,,76.3,67.9,,115.7%,101.8%,,48.0%,42.6%,,37.9%,68.1%,50.6%,10.0%,18.5%,19.4%,,6.6%,26.1%
53,2017,N Mex St,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,2017,Fla Gulf Cst,53.8%,19.492,32.6%,72.8%,0.500,0.962,,0.742,0.667,,,+5.7,1.088,,1.008,,,,76.5,70.9,,113.0%,105.2%,,48.4%,43.5%,,33.7%,69.6%,52.8%,7.5%,17.5%,17.0%,,5.7%,27.1%
55,2017,Winthrop,53.5%,21.538,24.4%,73.4%,0.484,0.931,,0.774,0.600,,,+7.5,1.059,,0.959,,,,78.8,71.4,,113.7%,101.6%,,45.2%,41.0%,,37.9%,71.6%,49.8%,8.2%,17.4%,18.2%,,8.6%,25.1%
56,2017,Iona,53.4%,19.695,25.3%,69.4%,0.553,0.952,,0.629,0.800,,,+3.5,1.080,,1.032,,,,80.4,76.8,,113.8%,106.3%,,45.4%,43.6%,,39.7%,76.8%,48.2%,9.2%,16.2%,17.7%,,4.9%,25.7%
57,2017,Troy,51.6%,23.365,28.6%,72.0%,0.479,0.953,,0.571,0.385,,,+2.9,1.063,,1.023,,,,75.4,72.5,,111.1%,107.3%,,44.5%,43.4%,,35.1%,72.5%,50.7%,8.1%,17.4%,17.2%,,5.7%,24.9%
58,2017,N Kentucky,52.4%,19.940,29.2%,75.2%,0.516,0.946,,0.667,0.857,,,+2.7,1.042,,1.005,,,,74.7,72.1,,110.5%,105.8%,,44.8%,44.2%,,35.7%,68.0%,52.5%,7.8%,18.4%,16.6%,,4.4%,24.9%
59,2017,Kent State,48.2%,20.229,37.2%,72.6%,0.450,1.001,,0.600,0.562,,,+2.5,1.037,,1.003,,,,76.0,73.5,,103.7%,106.9%,,42.6%,43.9%,,31.7%,71.8%,53.7%,8.4%,17.6%,18.6%,,6.0%,26.2%
60,2017,Jacksonville St,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,2017,NC Central,51.3%,19.579,29.9%,70.7%,0.525,0.961,,0.710,0.143,,,+8.9,1.042,,0.914,,,,72.9,64.0,,108.7%,95.7%,,45.0%,40.1%,,32.7%,69.4%,51.2%,8.6%,17.3%,19.3%,,5.3%,24.4%
62,2017,North Dakota,53.4%,20.627,24.4%,74.3%,0.528,0.925,,0.655,0.636,,,+3.6,1.047,,0.999,,,,78.8,75.2,,113.5%,108.4%,,47.6%,45.1%,,38.7%,72.6%,49.6%,10.1%,18.0%,19.3%,,4.8%,28.6%
63,2017,New Orleans,50.2%,23.090,34.1%,68.4%,0.596,0.912,,0.586,0.333,,,+1.2,0.997,,0.980,,,,70.6,69.3,,108.6%,106.9%,,46.4%,44.5%,,30.7%,70.7%,52.1%,10.6%,23.2%,22.0%,,5.3%,24.9%
64,2017,S Dakota St,53.2%,23.799,25.3%,73.6%,0.515,0.930,,0.485,0.750,,,-1.6,1.066,,1.089,,,,76.2,77.8,,115.1%,112.5%,,45.0%,45.3%,,35.8%,76.5%,50.0%,7.0%,17.9%,16.0%,,3.8%,23.9%
65,2017,Mt St Marys,51.0%,17.095,20.9%,67.3%,0.460,0.905,,0.556,0.667,,,-0.8,0.970,,0.981,,,,67.9,68.7,,107.2%,105.1%,,44.4%,45.3%,,35.8%,67.3%,44.5%,8.8%,18.7%,21.2%,,7.0%,25.4%
66,2017,TX Southern,48.1%,26.104,30.6%,66.9%,0.472,0.977,,0.657,0.875,,,+1.4,1.032,,1.012,,,,74.1,72.7,,106.3%,104.4%,,43.0%,44.5%,,29.6%,73.5%,48.4%,9.9%,16.3%,18.8%,,5.3%,24.2%
67,2017,UC Davis,48.4%,21.057,25.9%,73.7%,0.518,0.914,,0.618,0.727,,,-0.5,0.955,,0.962,,,,69.1,69.6,,104.0%,104.5%,,43.0%,42.7%,,34.5%,67.1%,50.6%,7.6%,19.8%,19.2%,,5.9%,26.8%
0,2018,Virginia,52.7%,16.104,24.9%,76.4%,0.540,0.975,,0.912,0.833,,,+13.1,1.081,,0.870,,,,67.1,54.0,,110.9%,95.9%,,46.0%,38.0%,,38.3%,75.4%,51.2%,11.0%,13.7%,20.5%,,7.3%,22.7%
1,2018,Villanova,59.5%,19.321,28.3%,76.8%,0.537,0.969,,0.900,0.500,,,+16.4,1.197,,0.970,,,,86.6,70.2,,124.5%,103.8%,,50.0%,42.8%,,40.1%,77.9%,52.4%,9.0%,14.7%,17.7%,,6.7%,22.3%
2,2018,Duke,55.9%,20.859,37.5%,73.1%,0.576,0.993,,0.784,0.222,,,+14.7,1.158,,0.956,,,,84.4,69.6,,117.2%,98.6%,,49.2%,40.5%,,37.2%,71.0%,55.5%,10.2%,17.1%,16.8%,,7.8%,21.3%
3,2018,Cincinnati,51.2%,21.385,37.5%,75.1%,0.604,1.008,,0.861,0.500,,,+16.7,1.093,,0.847,,,,74.2,57.5,,108.7%,93.1%,,45.0%,37.4%,,35.3%,69.2%,55.6%,10.5%,16.5%,21.0%,,9.8%,22.9%
4,2018,Purdue,57.7%,21.491,26.0%,74.4%,0.579,0.949,,0.811,0.583,,,+14.7,1.152,,0.941,,,,80.4,65.7,,121.3%,99.3%,,49.3%,41.3%,,42.0%,74.3%,51.8%,8.2%,15.4%,17.3%,,8.2%,22.5%
5,2018,Michigan St,56.9%,21.857,35.9%,76.8%,0.676,0.962,,0.857,0.889,,,+15.3,1.147,,0.928,,,,80.2,64.9,,120.2%,94.0%,,49.6%,36.7%,,40.0%,74.7%,57.6%,5.8%,18.8%,14.3%,,11.9%,26.1%
6,2018,N Carolina,52.0%,18.441,35.7%,76.9%,0.609,0.998,,0.703,0.545,,,+8.3,1.106,,0.994,,,,81.6,73.3,,110.2%,105.1%,,45.7%,42.3%,,35.9%,74.3%,56.3%,7.8%,16.4%,15.9%,,6.5%,21.5%
7,2018,Gonzaga,57.0%,19.177,31.3%,79.3%,0.501,0.975,,0.865,0.600,,,+15.8,1.155,,0.936,,,,83.5,67.7,,118.6%,101.1%,,49.8%,40.9%,,36.8%,70.8%,56.0%,8.7%,15.7%,17.0%,,6.2%,23.6%
8,2018,Kansas,57.5%,16.161,28.0%,71.1%,0.557,0.956,,0.795,0.846,,,+9.5,1.132,,1.000,,,,81.4,71.9,,118.9%,103.8%,,49.2%,42.6%,,40.1%,70.9%,50.3%,9.1%,16.3%,17.9%,,6.6%,21.3%
9,2018,Michigan,53.9%,17.086,24.0%,77.6%,0.534,0.973,,0.800,0.571,,,+9.6,1.081,,0.938,,,,72.9,63.3,,111.8%,102.5%,,46.3%,42.7%,,35.2%,66.0%,50.2%,9.3%,13.8%,19.2%,,5.5%,23.4%
10,2018,Tennessee,50.8%,22.302,31.7%,71.7%,0.621,0.970,,0.743,0.615,,,+8.1,1.065,,0.949,,,,73.8,65.7,,109.9%,101.9%,,44.0%,40.9%,,38.0%,75.7%,51.4%,9.2%,17.4%,20.0%,,8.1%,28.0%
11,2018,Texas Tech,52.0%,22.218,31.4%,74.0%,0.525,0.960,,0.730,0.667,,,+9.8,1.059,,0.920,,,,74.6,64.8,,110.9%,101.1%,,46.0%,40.1%,,35.9%,70.4%,52.6%,10.1%,17.4%,21.3%,,7.7%,25.7%
12,2018,W Virginia,50.4%,21.297,34.8%,71.4%,0.542,1.012,,0.703,0.571,,,+10.5,1.107,,0.962,,,,80.1,69.6,,108.7%,108.5%,,43.6%,42.6%,,35.3%,76.6%,52.5%,11.2%,15.7%,22.9%,,9.8%,29.8%
13,2018,Xavier,55.9%,25.282,28.1%,78.3%,0.573,0.944,,0.829,0.818,,,+9.6,1.136,,1.007,,,,84.4,74.7,,120.3%,106.4%,,49.2%,43.1%,,37.2%,77.9%,55.1%,7.9%,17.0%,15.4%,,5.0%,23.2%
14,2018,Ohio State,54.1%,18.922,29.2%,77.2%,0.525,0.957,,0.735,0.500,,,+8.6,1.090,,0.966,,,,76.2,67.6,,114.0%,103.6%,,48.0%,41.7%,,35.3%,73.1%,53.6%,8.8%,16.8%,17.6%,,6.7%,25.0%
15,2018,Auburn,50.8%,25.428,30.9%,73.9%,0.531,0.980,,0.765,0.600,,,+8.7,1.094,,0.978,,,,81.9,73.2,,111.4%,107.4%,,43.1%,42.7%,,35.7%,77.4%,51.6%,9.9%,16.2%,20.3%,,9.2%,26.4%
16,2018,Kentucky,51.8%,24.564,34.5%,71.4%,0.489,0.967,,0.703,0.636,,,+6.5,1.075,,0.984,,,,76.8,70.2,,111.1%,100.5%,,47.2%,40.4%,,35.7%,69.8%,53.6%,7.9%,18.2%,16.5%,,7.9%,26.6%
17,2018,Clemson,52.9%,20.516,25.8%,76.1%,0.515,0.941,,0.714,0.600,,,+7.9,1.065,,0.950,,,,73.8,65.9,,113.1%,100.5%,,45.6%,40.6%,,36.6%,75.5%,51.7%,8.2%,17.1%,17.0%,,8.3%,23.2%
18,2018,Wichita St,55.1%,21.654,33.7%,80.3%,0.637,0.982,,0.758,0.375,,,+11.1,1.144,,0.990,,,,82.8,71.6,,116.6%,106.2%,,47.6%,42.1%,,38.1%,73.9%,57.1%,6.5%,16.1%,15.9%,,6.6%,24.3%
19,2018,Arizona,56.3%,22.683,32.3%,77.6%,0.526,0.956,,0.771,0.571,,,+8.8,1.135,,1.011,,,,80.5,71.7,,119.6%,106.8%,,50.3%,43.5%,,36.9%,76.0%,55.6%,7.0%,17.2%,16.4%,,7.7%,24.3%
20,2018,TX Christian,56.6%,19.820,32.2%,76.1%,0.628,0.956,,0.636,0.308,,,+6.7,1.128,,1.036,,,,82.1,75.4,,118.1%,111.0%,,49.6%,45.7%,,39.5%,70.6%,54.5%,8.9%,17.4%,17.1%,,6.1%,23.0%
21,2018,Florida,50.7%,20.035,27.3%,72.7%,0.498,0.993,,0.618,0.222,,,+6.6,1.069,,0.976,,,,75.8,69.2,,108.1%,104.8%,,43.2%,42.8%,,37.0%,71.8%,48.5%,9.7%,13.9%,19.4%,,8.4%,24.5%
22,2018,Nevada,54.8%,22.457,25.6%,72.3%,0.570,0.981,,0.784,0.500,,,+9.5,1.138,,1.007,,,,82.6,73.1,,116.4%,105.2%,,46.9%,43.3%,,39.2%,74.3%,49.4%,8.6%,13.3%,17.7%,,6.7%,23.5%
